episode_id,episode_seed,step,kernel,matrix_size,block_size,reg_cap,time_ms,baseline_ms,speedup,reward,cupti_ok,cupti_reason,cupti_achieved_occupancy_norm,cupti_l2_hit_rate_norm,cupti_dram_bw_pct_norm,cupti_sm_active_pct_norm,nvml_gpu_util_norm,nvml_mem_util_norm,nvml_mem_used_frac,nvml_temp_norm
1,1,0,gemm,512,64,32,1.1294719934463502,0.9308159947395325,0.8241160472685471,-0.17588395273145285,True,ok,0.652899980545044,0.9771000146865845,0.016100000590085983,0.9139999747276306,0.20000000298023224,0.009999999776482582,0.14316749572753906,0.6299999952316284
1,1,1,gemm,512,128,64,1.0182655930519104,0.9308159947395325,0.9141190678452789,-0.08588093215472115,True,ok,0.8100000023841858,0.9577000141143799,0.016699999570846558,0.9693999886512756,0.03999999910593033,0.0,0.1447467803955078,0.6299999952316284
1,1,2,gemm,512,256,64,0.946995198726654,0.9308159947395325,0.9829152206802353,-0.01708477931976471,True,ok,0.8098999857902527,0.9599000215530396,0.017100000753998756,0.9722999930381775,0.07999999821186066,0.009999999776482582,0.1427936553955078,0.6299999952316284
1,1,3,gemm,512,256,64,0.918937599658966,0.9308159947395325,1.0129262259863725,0.012926225986372497,True,ok,0.8100000023841858,0.9598000049591064,0.016499999910593033,0.972100019454956,0.0,0.0,0.1432819366455078,0.6299999952316284
1,1,4,gemm,512,256,64,0.9373696208000183,0.9308159947395325,0.993008493218617,-0.00699150678138305,True,ok,0.8098000288009644,0.9613000154495239,0.016899999231100082,0.9728000164031982,0.07999999821186066,0.0,0.1442584991455078,0.6299999952316284
1,1,5,gemm,512,128,0,0.9113600015640259,0.9308159947395325,1.0213483070818528,0.021348307081852758,True,ok,0.9649999737739563,0.9592999815940857,0.016899999231100082,0.9767000079154968,0.0,0.0,0.1447467803955078,0.6299999952316284
1,1,6,gemm,512,128,32,0.9324544191360473,0.9308159947395325,0.9982428906304794,-0.0017571093695205597,True,ok,0.9639000296592712,0.9585999846458435,0.016599999740719795,0.97079998254776,0.009999999776482582,0.0,0.1427936553955078,0.6399999856948853
1,1,7,gemm,512,256,64,0.9725952029228211,0.9308159947395325,0.9570435798390382,-0.042956420160961795,True,ok,0.8098999857902527,0.9599999785423279,0.017000000923871994,0.9725000262260437,0.1899999976158142,0.009999999776482582,0.1457843780517578,0.6399999856948853
1,1,8,gemm,512,128,32,0.9547775983810425,0.9308159947395325,0.9749034710469325,-0.025096528953067465,True,ok,0.9639000296592712,0.960099995136261,0.01679999940097332,0.9713000059127808,0.05999999865889549,0.0,0.1461353302001953,0.6399999856948853
1,1,9,gemm,512,128,32,0.9203711986541748,0.9308159947395325,1.0113484603827572,0.011348460382757164,True,ok,0.9641000032424927,0.9592000246047974,0.01679999940097332,0.9678000211715698,0.0,0.0,0.1441822052001953,0.6399999856948853
2,2,0,reduction,256,128,64,0.0946175992488861,0.09379839897155762,0.991341988342215,-0.008658011657785014,True,ok,0.7947999835014343,0.1005999967455864,0.1581999957561493,0.5917999744415283,0.019999999552965164,0.0,0.1446704864501953,0.6399999856948853
2,2,1,reduction,256,256,64,0.10425600111484527,0.09379839897155762,0.8996930437436607,-0.10030695625633934,True,ok,0.8043000102043152,0.0754999965429306,0.14139999449253082,0.598800003528595,0.0,0.0,0.1425800323486328,0.6399999856948853
2,2,2,reduction,256,128,32,0.17776640504598618,0.09379839897155762,0.5276497488222986,-0.47235025117770135,True,ok,0.7954999804496765,0.1006999984383583,0.15960000455379486,0.5810999870300293,0.18000000715255737,0.0,0.1403827667236328,0.6399999856948853
2,2,3,reduction,256,256,32,0.14581759870052338,0.09379839897155762,0.6432584256458541,-0.3567415743541459,True,ok,0.8015999794006348,0.0754999965429306,0.1428000032901764,0.6086999773979187,0.05000000074505806,0.0,0.1399707794189453,0.6399999856948853
